job_id,title,company_name,city,work_address,salary_min,salary_max,salary_currency,salary_period,recruitment,employment,work_mode,education_min_level,experience_min_months,experience_max_months,requirements_json,responsibilities_json,skills_json,certificates_json,benefits_json,source_url,scraped_at,content_hash,extraction_mode
5a4f96adeafe271a0nZz2t64FVFU,8天4000丨调和油专送员配车有食堂,三合源汇餐饮,北京,北京昌平区北京回龙观医院,9000.0,13000.0,CNY,month,unknown,unknown,unknown,0,0,,[],"[""负责金龙鱼豆油、生活⽤品专送⽆需搬运抗员⼯福利:每个月额外发放一条⽟溪香烟--一箱东方树叶作为员工福利"",""日薪资500+"",""周薪资3000+"",""月薪资1.2w+ 新人第一个月保底(1.2万) 可周结人走账清 概不拖欠 公司提供2-4人间宿舍空调独卫洗衣机水电齐全""]",[],[],"[""节日福利"",""高温补贴"",""住房补贴"",""餐补"",""全勤奖"",""夜班补助"",""加班补助"",""年终奖"",""意外险""]",https://www.zhipin.com/job_detail/5a4f96adeafe271a0nZz2t64FVFU.html,2026-07-15T12:39:08+08:00,c8594326b72495b5015bf17fe1f504e3f53b95769257178d92778529c577d9b2,rules
5b49770c681ccf2f0nR82Ny8FFNS,招普工操作工/岗位轻松/恒温车间/包吃住,亿程,九江,九江柴桑区九江综合保税区,5500.0,6000.0,CNY,month,unknown,unknown,unknown,0,0,,[],"[""操作机台，组装，质检，包装 年龄要求: 20-45周岁，男女不限 薪资待遇: 月均工资6000+ 食宿条件: 入职发饭卡，不需要掏钱就餐，宿舍4人间，有WiFi空调 面试要求: 携带身份证原件""]",[],[],"[""生日福利"",""高温补贴"",""宿舍有空调"",""包住"",""餐补"",""包吃"",""全勤奖"",""工龄奖"",""法定节假日三薪"",""节假日加班费"",""夜班补助"",""绩效奖金""]",https://www.zhipin.com/job_detail/5b49770c681ccf2f0nR82Ny8FFNS.html,2026-07-15T12:46:36+08:00,2c5406906478fb1e90cd4cd4737ba411c8d64518bd8927b2a0735c2b1ee8759c,rules
5ca197c914fea90c03N-39u_ElZY,java,集友科创,厦门,厦门同安区厦门国际银行北辰山科技创新中心北辰山,10000.0,15000.0,CNY,month,internship,unknown,unknown,4,,,"[""全日制本科及以上学历，计算机相关专业的25届、26届毕业生"",""了解JAVA后端开发技术，包括Spring、SpringBoot、MyBatis等，具备较强的代码质量控制意识和良好的技术、业务文档能力"",""理解前端开发技术原理，包括JS、CSS、H5，及相关开发框架"",""具有网络设备基础知识 ，并理解TCP/IP网络协议原理""]","[""负责银⾏系统、应⽤软件的项目管理、需求分析及开发工作"",""负责编码、单元测试和操作⼿册、详细设计编写等工作"",""通过与相关团队积极有效沟通 ，确保开发进度和质量"",""配合测试单元落实相关测试工作，维护现有系统，快速定位并修复 相关系统生产问题"",""通过设计评审、代码评审等方式，识别通用组件或重构需求，保证开发质量""]","[""Java""]",[],"[""五险一金"",""补充医疗保险"",""定期体检"",""年终奖"",""带薪年假"",""餐补"",""通讯补贴"",""交通补助"",""节日福利"",""住房补贴"",""零食下午茶"",""包吃"",""超长年假""]",https://www.zhipin.com/job_detail/5ca197c914fea90c03N-39u_ElZY.html,2026-07-15T12:41:31+08:00,5788fdc9214d432fbc277f507792eee44d69de22385e1fcdaafba98881f69d82,rules
5e4a531be08fa3a30nZ43N64EFRS,央企｜本科优才 双休高提成,中国人寿第一营销部,杭州,杭州上城区中国人寿大厦(新业路)10楼,10000.0,15000.0,CNY,month,unknown,unknown,unknown,4,0,,"[""- 年龄25-45岁，本科及以上学历 - 杭州居住满半年优先 - 性格开朗、亲和力强、愿意与人沟通 - 有销售/服务经验优先，0基础愿意学也可 - 认可保险⾏业，想长期发展 【你能获得】"",""收入无上限 新人津贴+有责底薪（达成率高）+高额提成+各类奖励 后期可享服务续期收入+团队管理奖"",""完善带教与培训 师傅一对一全程带教，主管陪访 系统化免费培训，外出学习包吃包住"",""时间自由+双休 周一至周五早会固定，其余时间自主安排 双休+法定节假日正常休息""]","[""为客户提供专业保险咨询、家庭保障规划、保单服务"",""开发与维护客户，提供合理保障方案"",""需求分析、产品讲解、协助理赔、续期服务"",""参与公司客户活动：茶话会、⾤摘、插花等，维护⽼客户与转介绍"",""接受系统培训与师傅带教，快速提升专业能⼒""]",[],[],"[""补充医疗保险"",""意外险"",""定期体检"",""年终奖"",""绩效奖金"",""保底工资"",""底薪加提成"",""企业年金"",""加班补助"",""工龄奖"",""全勤奖"",""带薪年假"",""员工旅游"",""零食下午茶"",""团建聚餐"",""节日福利"",""交通补助"",""团建"",""资源投放"",""商业五险一金""]",https://www.zhipin.com/job_detail/5e4a531be08fa3a30nZ43N64EFRS.html,2026-07-15T12:39:25+08:00,43eda0e71c0a74ba6fb799ec1a9e76ac664ffc1331949c8487256891929d7344,rules
606966636a7cfca50nZ62N61EVdR,零食调查员,通通百货,长春,长春宽城区长春宽城万达广场-4号公寓12楼坐1号梯免刷卡出12楼右手边,5000.0,7000.0,CNY,month,unknown,unknown,unknown,0,0,,[],"[""负责和在门店开起来之后，对门店进行定期巡查，确保营运标准和服务质量"",""门店在试运营和没开设之前，需要配合线下试吃部门，外出给顾客品尝，我们的新品零食，爆款零食，看看哪些口味更受欢迎，记录一下交给经理就可以，辅助新店选址选品决策""]",[],[],[],https://www.zhipin.com/job_detail/606966636a7cfca50nZ62N61EVdR.html,2026-07-15T12:39:01+08:00,726ccecbd36ba44166ecac1a40109b3d8412d3a454c956f88b94bead4bfb3bec,rules
63447eff8c22bc100nZ92dq9EltR,居家聊天打字不露脸聊天主播日结,轩渡文化传播有限公司,石嘴山,石嘴山大武口区创展国际大厦452,5000.0,7000.0,CNY,month,unknown,full_or_part_time,unknown,0,0,,[],[],"[""PS""]",[],"[""交通补助"",""生日福利"",""节日福利"",""有无线网"",""团建聚餐"",""零食下午茶"",""员工旅游"",""带薪年假"",""全勤奖"",""工龄奖"",""底薪加提成"",""保底工资"",""绩效奖金"",""年终奖"",""五险一金""]",https://www.zhipin.com/job_detail/63447eff8c22bc100nZ92dq9EltR.html,2026-07-15T12:43:28+08:00,b59ba6bb81c02432a1c1a7b62a32cbac640400a395b6403387b761bbafde8d48,rules
658a4e542f088c5e03d_0tu8E1ZS,售后服务经理,中国人寿售后服务部,苏州,苏州姑苏区西城永捷生活广场,7000.0,12000.0,CNY,month,campus,unknown,unknown,3,0,,"[""年龄符合25周岁以上，学历大专，条件优异可放宽至高中"",""年龄符合25岁以上且学历符合大专以上可择优录取"",""性格开朗外向、善与人沟通、有销售经验者优先录取"",""薪资待遇：试用期工资5000＋，转正后8000＋"",""目前我司有多个岗位在进行人员增添，面试时可根据自身情况进行选择投递，也可在入职后根据自身情况灵活选择合适岗位申请转换"",""不定期旅游，聚餐，团建活动 办公环境优，晋升空间大 晋升政策"",""专业赋能：系统化培训，提高个人能力"",""管理线：理赔员-客户经理-高级客户经理"",""每季度晋级机制，达成标准即可晋升， 公平公开透明 新人入职享受带薪培训，工作环境轻松舒适，收入稳定上升，欢迎符合要求的优选人才加入我司，优秀应届毕业生亦可 同业伙伴加入可享受优才计划 具体薪资可面议 欢迎询问及投递简历""]","[""客户信息维护和整理，提升客户与公司之间的粘度，提高客户满意度"",""电话定期回访老客户，记录客户反馈问题点，考察客户满意度，并做好相应记录"",""协助客户处理保单问题，及时帮助客户更新资料"",""对公司老客户进行保单续收提醒、定期礼品的派发、追踪老客户活动参加情况"",""邀约客户参加公司各项服务活动"",""工作时间：9点刷脸，其他时间自主安排，可照顾家庭孩子，周末双休、不加班，国家法定节假日休"",""福利：入职满一年享受公司额外提供的带薪年假"",""医疗保险、意外保险由公司全额缴纳，享受公司内部企业养老金""]",[],[],"[""节日福利"",""有无线网"",""团建聚餐"",""零食下午茶"",""员工旅游"",""带薪年假"",""全勤奖"",""工龄奖"",""企业年金"",""底薪加提成"",""保底工资"",""绩效奖金"",""年终奖"",""意外险"",""补充医疗保险"",""法定假日休息"",""周末双休""]",https://www.zhipin.com/job_detail/658a4e542f088c5e03d_0tu8E1ZS.html,2026-07-15T12:46:20+08:00,81bb4bdfeb5ac3d55f92d08e9a98bd9b01bb07ea155e37296d034a64d142bf36,rules
67341cb6067d53461X1z09W8F1NT,创意化妆师（自带热点流量）弹性工作,明路传媒,成都,成都武侯区成都明路传媒有限公司,7000.0,12000.0,CNY,month,unknown,full_time,unknown,0,12,36,[],"[""网感好，有审美，会搭配"",""会各种风格的妆造，有创新能力和时尚感，以及独特的见解，沟通能力团队配合强"",""根据拍摄，直播内容要求，为主播设计出不同的妆造，以及服装搭配"",""有传媒公司经验的，妆造能力强，个人形象较好 薪资待遇：5k-1w+提成+奖励，面试需要试妆，应聘宝贝自带化妆工具"",""时间：8:30-17:00 /9:30-18:00/10:30-19:00 全职""]",[],[],"[""生日福利"",""节日福利"",""有无线网"",""团建聚餐"",""零食下午茶"",""员工旅游"",""带薪年假"",""全勤奖"",""工龄奖"",""底薪加提成"",""绩效奖金"",""年终奖"",""补充医疗保险"",""五险一金""]",https://www.zhipin.com/job_detail/67341cb6067d53461X1z09W8F1NT.html,2026-07-15T12:38:40+08:00,e6cfcffd45316a0f33430ace88412326ced87fe2be05b9cf790ae87970191edd,rules
6c64c97c1f181f980ndy09u8GVZV,海外电商运营（24/25届）,Anker,深圳,深圳宝安区雪花科创城润智研发中心-1栋1楼,10000.0,15000.0,CNY,month,campus,unknown,unknown,4,12,36,"[""24-25届毕业生，本科及以上学历，专业本科及以上学历，数据分析，理工科等相关专业，英语能作为工作语言"",""我们期待你"",""热爱产品：我们相信热爱是一切的基础，对消费电子产品感兴趣，且有意愿在该领域深耕和持续发展，你在这里能找到很多志同道合的小伙伴，等你来一起玩转创意和科技"",""从第一性出发思考问题：对事物的本质充满好奇心，从第一性角度出发，思考问题的解决方案"",""乐于接受挑战，求极致： 追求挑战与成就，对“增长”有天然驱动力，热衷达成极致的业务结果"",""对成长有追求：在公司完善的培训体系与激励机制下，享受成长和认知增加的快乐，渴望在全球化平台上证明自己的商业操盘能力，"",""善于沟通和协作：能够高效协调跨部门资源，建立良好的合作关系，促进项目落地和目标达成""]","[""你将成为"",""爆款产品打造者：联合产品、广告、设计等团队协作落地增长计划，用创意与策略打造爆款产品"",""销售目标达成者：全面负责公司重点品类在主流电商平台上的销售、运营与推⼴⼯作，对销售业绩结果负责"",""客户需求洞察者：基于⽤户、竞品与市场反馈，洞察类目大盘趋势与竞争格局，制定差异化市场洞察策略，参与并影响新品 Roadmap 打造"",""产品运营操盘者：主导亿级品类增长项⽬，包括市场分析、选品策略、定价策略、推广节奏与投放优化，全链路落地执行"",""你将成为业务增长的引擎，以用户洞察点燃创意，以数据与执行拉动业绩，用卓越结果定义品牌的下一次爆发""]","[""英语""]",[],"[""五险一金"",""补充医疗保险"",""定期体检"",""年终奖"",""带薪年假"",""员工旅游"",""包吃"",""节日福利"",""零食下午茶"",""企业滴滴打车""]",https://www.zhipin.com/job_detail/6c64c97c1f181f980ndy09u8GVZV.html,2026-07-15T12:42:30+08:00,8e65f35370d886ef3d3ecd018164c5772dd17debe0f8031dec316c1fc7d8be69,rules
6ca3041790614b6d0nZ92t-0FVJQ,国企4点下班+大厅窗口登记员+周末双休,中国人寿,南京,南京六合区欧力德大厦9楼,4000.0,8000.0,CNY,month,unknown,unknown,unknown,3,0,,[],[],[],[],"[""意外险"",""绩效奖金"",""企业年金"",""员工旅游"",""零食下午茶"",""团建聚餐"",""有无线网"",""生日福利""]",https://www.zhipin.com/job_detail/6ca3041790614b6d0nZ92t-0FVJQ.html,2026-07-15T12:41:17+08:00,ccf474b9e66932c0c7245dc3a16761d9de50dc6084775bba7df167d440ca1eff,rules
6db0dbfa8518af060nV43N-0FVFY,海外销售经理/专员（德、意、法、日）（出差德国等）,影石Insta360,深圳,深圳宝安区前海人寿金融中心T1栋23楼,25000.0,35000.0,CNY,month,unknown,unknown,unknown,4,36,60,"[""本科及以上学历，1-5年海外业务拓展经验，消费电子/智能硬件产品销售经验优先"",""具备对应国家小语种能力为加分项，有当地市场生活/工作经历优先"",""有敏锐的市场洞察力，对市场机会点的识别有准确的判断力"",""具有出色的沟通能力、渠道管理能力以及对项目的把控能力"",""可接受频繁的海外出差（base深圳） 岗位亮点和吸引点"",""头部出海品牌，职业发展空间广阔"",""企业文化创新包容，团队年轻有活力"",""出差德国、意大利、法国、日本 德语、意大利语、法语、日语、英语作为工作语言 出差时长3~6个月""]","[""独立完成销售项目，确保完成销售目标和市场目标"",""积极拓展和维护现有客户关系，进⾏海外市场调研，挖掘⾏业市场机会点，开发新渠道"",""积极推动渠道下沉和零售⼯作，包括但不限于进店，展陈以及门店运营等项目"",""制定GTM销售和推广计划，整合资源，组织品牌营销落地执⾏"",""不定期参加海外市场展会，海外客户拜访等""]","[""英语""]",[],"[""五险一金"",""定期体检"",""年终奖"",""带薪年假"",""节日福利"",""零食下午茶""]",https://www.zhipin.com/job_detail/6db0dbfa8518af060nV43N-0FVFY.html,2026-07-15T12:39:17+08:00,cee64ff45705724fc037050e35ee25d3094eb95f4df787c1dc5cc802449b9ff3,rules
6e0d4abe9c9a0e180nd42d2_FlJX,入职提供车电住宿上班8小时,佛山创赢网络科技,湛江,湛江赤坎区蜜雪冰城(百姓村店),5000.0,8000.0,CNY,month,unknown,unknown,unknown,0,0,,[],[],[],[],"[""生日福利"",""节日福利"",""高温补贴"",""免费工装"",""有无线网"",""住房补贴"",""宿舍有空调"",""包住"",""团建聚餐"",""零食下午茶"",""餐补"",""包吃"",""全勤奖"",""工龄奖"",""夜班补助"",""加班补助"",""底薪加提成"",""保底工资"",""绩效奖金"",""意外险""]",https://www.zhipin.com/job_detail/6e0d4abe9c9a0e180nd42d2_FlJX.html,2026-07-15T12:39:42+08:00,87c3cc078b5bb260e6dc8c11baf5da4442f58e3e2109be79586d7487b415fd5d,rules
6eb884865423bf9f03xy09-8E1VU,福永招仓服，4-6小时可选（可长期兼职）,美团,深圳,深圳悦盛一路45号美团快驴仓库,6000.0,8000.0,CNY,month,unknown,part_time,onsite,0,0,,[],[],[],[],"[""交通补助"",""生日福利"",""节日福利"",""高温补贴"",""免费工装"",""有无线网"",""团建聚餐"",""员工旅游"",""带薪年假"",""工龄奖"",""法定节假日三薪"",""节假日加班费"",""企业年金"",""底薪加提成"",""保底工资"",""绩效奖金"",""年终奖"",""定期体检"",""意外险"",""补充医疗保险""]",https://www.zhipin.com/job_detail/6eb884865423bf9f03xy09-8E1VU.html,2026-07-15T12:42:43+08:00,0eb615ccb9aa5e537d96bec26a73c40bdda39b4888bf8b2226afa0a0610467ed,rules
72f08cf76f2e46aa0nVz0tu6EFpT,国企 管培生 行政专员/助理 可考编 双休,中国人寿南京市公司,南京,南京建邺区中国人寿保险股份有限公司,6000.0,11000.0,CNY,month,mixed,unknown,unknown,3,,,[],[],[],[],"[""生日福利"",""节日福利"",""团建聚餐"",""员工旅游"",""带薪年假"",""全勤奖"",""法定节假日三薪"",""底薪加提成"",""保底工资"",""绩效奖金"",""年终奖"",""定期体检"",""意外险"",""补充医疗保险""]",https://www.zhipin.com/job_detail/72f08cf76f2e46aa0nVz0tu6EFpT.html,2026-07-15T12:41:41+08:00,ba28420decc5f8f850e4b4128a93fa2bf0fccd42727ecf0b671d237179237a7f,rules
